lat,lon,county
0.291952,39.054257,Garissa
0.291952,39.099173,Garissa
0.291952,39.144089,Garissa
0.291952,39.189004,Garissa
0.291952,39.23392,Garissa
0.291952,39.278836,Garissa
0.291952,39.323752,Garissa
0.291952,39.368667,Garissa
0.291952,39.413583,Garissa
0.291952,39.458499,Garissa
0.291952,39.503415,Garissa
0.291952,39.54833,Garissa
0.291952,39.593246,Garissa
0.291952,39.638162,Garissa
0.291952,39.683078,Garissa
0.291952,39.727993,Garissa
0.291952,39.772909,Garissa
0.291952,39.817825,Garissa
0.291952,39.862741,Garissa
0.291952,39.907656,Garissa
0.291952,39.952572,Garissa
0.291952,39.997488,Garissa
0.291952,40.042404,Garissa
0.291952,40.08732,Garissa
0.291952,40.132235,Garissa
0.291952,40.177151,Garissa
0.291952,40.222067,Wajir
0.291952,40.266983,Wajir
0.291952,40.311898,Wajir
0.291952,40.356814,Wajir
0.291952,40.40173,Wajir
0.291952,40.446646,Wajir
0.291952,40.491561,Wajir
0.291952,40.536477,Wajir
0.291952,40.581393,Wajir
0.291952,40.626309,Wajir
0.291952,40.671224,Wajir
0.291952,40.71614,Garissa
0.291952,40.761056,Garissa
0.291952,40.805972,Garissa
0.291952,40.850888,Garissa
0.291952,40.895803,Garissa
0.291952,40.940719,Garissa
0.291952,40.985635,Garissa
0.247037,34.023691,Busia
0.247037,34.068607,Busia
0.247037,34.113523,Busia
0.247037,34.158439,Siaya
0.247037,34.203354,Siaya
0.247037,34.24827,Siaya
0.247037,34.293186,Siaya
0.247037,34.338102,Siaya
0.247037,34.383017,Siaya
0.247037,34.427933,Kakamega
0.247037,34.472849,Kakamega
0.247037,34.517765,Kakamega
0.247037,34.562681,Kakamega
0.247037,34.607596,Kakamega
0.247037,34.652512,Kakamega
0.247037,34.697428,Kakamega
0.247037,34.742344,Kakamega
0.247037,34.787259,Kakamega
0.247037,34.832175,Kakamega
0.247037,34.877091,Kakamega
0.247037,34.922007,Kakamega
0.247037,34.966922,Kakamega
0.247037,35.011838,Nandi
0.247037,35.056754,Nandi
0.247037,35.10167,Nandi
0.247037,35.146585,Nandi
0.247037,35.191501,Nandi
0.247037,35.236417,Nandi
0.247037,35.281333,Uasin Gishu
0.247037,35.326249,Uasin Gishu
0.247037,35.371164,Uasin Gishu
0.247037,35.41608,Uasin Gishu
0.247037,35.460996,Uasin Gishu
0.247037,35.505912,Elgeyo-Marakwet
0.247037,35.550827,Elgeyo-Marakwet
0.247037,35.595743,Elgeyo-Marakwet
0.247037,35.640659,Elgeyo-Marakwet
0.247037,35.685575,Elgeyo-Marakwet
0.247037,35.73049,Baringo
0.247037,35.775406,Baringo
0.247037,35.820322,Baringo
0.247037,35.865238,Baringo
0.247037,35.910153,Baringo
0.247037,35.955069,Baringo
0.247037,35.999985,Baringo
0.247037,36.044901,Baringo
0.247037,36.089817,Baringo
0.247037,36.134732,Baringo
0.247037,36.179648,Baringo
0.247037,36.224564,Laikipia
0.247037,36.26948,Laikipia
0.247037,36.314395,Laikipia
0.247037,36.359311,Laikipia
0.247037,36.404227,Laikipia
0.247037,36.449143,Laikipia
0.247037,36.494058,Laikipia
0.247037,36.538974,Laikipia
0.247037,36.58389,Laikipia
0.247037,36.628806,Laikipia
0.247037,36.673721,Laikipia
0.247037,36.718637,Laikipia
0.247037,36.763553,Laikipia
0.247037,36.808469,Laikipia
0.247037,36.853385,Laikipia
0.247037,36.8983,Laikipia
0.247037,36.943216,Laikipia
0.247037,36.988132,Laikipia
0.247037,37.033048,Laikipia
0.247037,37.077963,Laikipia
0.247037,37.122879,Laikipia
0.247037,37.167795,Laikipia
0.247037,37.212711,Laikipia
0.247037,37.257626,Laikipia
0.247037,37.302542,Laikipia
0.247037,37.347458,Laikipia
0.247037,37.392374,Meru
0.247037,37.437289,Meru
0.247037,37.482205,Meru
0.247037,37.527121,Meru
0.247037,37.572037,Meru
0.247037,37.616953,Meru
0.247037,37.661868,Meru
0.247037,37.706784,Meru
0.247037,37.7517,Meru
0.247037,37.796616,Meru
0.247037,37.841531,Meru
0.247037,37.886447,Meru
0.247037,37.931363,Meru
0.247037,37.976279,Meru
0.247037,38.021194,Meru
0.247037,38.06611,Meru
0.247037,38.111026,Meru
0.247037,38.155942,Meru
0.247037,38.200857,Isiolo
0.247037,38.245773,Isiolo
0.247037,38.290689,Isiolo
0.247037,38.335605,Isiolo
0.247037,38.380521,Isiolo
0.247037,38.425436,Isiolo
0.247037,38.470352,Isiolo
0.247037,38.515268,Isiolo
0.247037,38.560184,Isiolo
0.247037,38.605099,Isiolo
0.247037,38.650015,Isiolo
0.247037,38.694931,Isiolo
0.247037,38.739847,Isiolo
0.247037,38.784762,Garissa
0.247037,38.829678,Garissa
0.247037,38.874594,Garissa
0.247037,38.91951,Garissa
0.247037,38.964425,Garissa
0.247037,39.009341,Garissa
0.247037,39.054257,Garissa
0.247037,39.099173,Garissa
0.247037,39.144089,Garissa
0.247037,39.189004,Garissa
0.247037,39.23392,Garissa
0.247037,39.278836,Garissa
0.247037,39.323752,Garissa
0.247037,39.368667,Garissa
0.247037,39.413583,Garissa
0.247037,39.458499,Garissa
0.247037,39.503415,Garissa
0.247037,39.54833,Garissa
0.247037,39.593246,Garissa
0.247037,39.638162,Garissa
0.247037,39.683078,Garissa
0.247037,39.727993,Garissa
0.247037,39.772909,Garissa
0.247037,39.817825,Garissa
0.247037,39.862741,Garissa
0.247037,39.907656,Garissa
0.247037,39.952572,Garissa
0.247037,39.997488,Garissa
0.247037,40.042404,Garissa
0.247037,40.08732,Garissa
0.247037,40.132235,Garissa
0.247037,40.177151,Garissa
0.247037,40.222067,Garissa
0.247037,40.266983,Wajir
0.247037,40.311898,Wajir
0.247037,40.356814,Wajir
0.247037,40.40173,Wajir
0.247037,40.446646,Wajir
0.247037,40.491561,Wajir
0.247037,40.536477,Wajir
0.247037,40.581393,Wajir
0.247037,40.626309,Wajir
0.247037,40.671224,Garissa
0.247037,40.71614,Garissa
0.247037,40.761056,Garissa
0.247037,40.805972,Garissa
0.247037,40.850888,Garissa
0.247037,40.895803,Garissa
0.247037,40.940719,Garissa
0.247037,40.985635,Garissa
0.202121,33.978776,Unknown
0.202121,34.023691,Busia
0.202121,34.068607,Busia
0.202121,34.113523,Siaya
0.202121,34.158439,Siaya
0.202121,34.203354,Siaya
0.202121,34.24827,Siaya
0.202121,34.293186,Siaya
0.202121,34.338102,Siaya
0.202121,34.383017,Siaya
0.202121,34.427933,Siaya
0.202121,34.472849,Kakamega
0.202121,34.517765,Kakamega
0.202121,34.562681,Kakamega
0.202121,34.607596,Kakamega
0.202121,34.652512,Kakamega
0.202121,34.697428,Kakamega
0.202121,34.742344,Kakamega
0.202121,34.787259,Kakamega
0.202121,34.832175,Kakamega
0.202121,34.877091,Kakamega
0.202121,34.922007,Kakamega
0.202121,34.966922,Nandi
0.202121,35.011838,Nandi
0.202121,35.056754,Nandi
0.202121,35.10167,Nandi
0.202121,35.146585,Nandi
0.202121,35.191501,Nandi
0.202121,35.236417,Nandi
0.202121,35.281333,Nandi
0.202121,35.326249,Uasin Gishu
0.202121,35.371164,Uasin Gishu
0.202121,35.41608,Uasin Gishu
0.202121,35.460996,Uasin Gishu
0.202121,35.505912,Uasin Gishu
0.202121,35.550827,Elgeyo-Marakwet
0.202121,35.595743,Elgeyo-Marakwet
0.202121,35.640659,Elgeyo-Marakwet
0.202121,35.685575,Elgeyo-Marakwet
0.202121,35.73049,Baringo
0.202121,35.775406,Baringo
0.202121,35.820322,Baringo
0.202121,35.865238,Baringo
0.202121,35.910153,Baringo
0.202121,35.955069,Baringo
0.202121,35.999985,Baringo
0.202121,36.044901,Baringo
0.202121,36.089817,Baringo
0.202121,36.134732,Baringo
0.202121,36.179648,Baringo
0.202121,36.224564,Nakuru
0.202121,36.26948,Laikipia
0.202121,36.314395,Laikipia
0.202121,36.359311,Laikipia
0.202121,36.404227,Laikipia
0.202121,36.449143,Laikipia
0.202121,36.494058,Laikipia
0.202121,36.538974,Laikipia
0.202121,36.58389,Laikipia
0.202121,36.628806,Laikipia
0.202121,36.673721,Laikipia
0.202121,36.718637,Laikipia
0.202121,36.763553,Laikipia
0.202121,36.808469,Laikipia
0.202121,36.853385,Laikipia
0.202121,36.8983,Laikipia
0.202121,36.943216,Laikipia
0.202121,36.988132,Laikipia
0.202121,37.033048,Laikipia
0.202121,37.077963,Laikipia
0.202121,37.122879,Laikipia
0.202121,37.167795,Laikipia
0.202121,37.212711,Laikipia
0.202121,37.257626,Laikipia
0.202121,37.302542,Laikipia
0.202121,37.347458,Laikipia
0.202121,37.392374,Meru
0.202121,37.437289,Meru
0.202121,37.482205,Meru
0.202121,37.527121,Meru
0.202121,37.572037,Meru
0.202121,37.616953,Meru
0.202121,37.661868,Meru
0.202121,37.706784,Meru
0.202121,37.7517,Meru
0.202121,37.796616,Meru
0.202121,37.841531,Meru
0.202121,37.886447,Meru
0.202121,37.931363,Meru
0.202121,37.976279,Meru
0.202121,38.021194,Meru
0.202121,38.06611,Meru
0.202121,38.111026,Meru
0.202121,38.155942,Meru
0.202121,38.200857,Meru
0.202121,38.245773,Meru
0.202121,38.290689,Isiolo
0.202121,38.335605,Isiolo
0.202121,38.380521,Isiolo
0.202121,38.425436,Isiolo
0.202121,38.470352,Isiolo
0.202121,38.515268,Isiolo
0.202121,38.560184,Isiolo
0.202121,38.605099,Isiolo
0.202121,38.650015,Isiolo
0.202121,38.694931,Isiolo
0.202121,38.739847,Isiolo
0.202121,38.784762,Garissa
0.202121,38.829678,Garissa
0.202121,38.874594,Garissa
0.202121,38.91951,Garissa
0.202121,38.964425,Garissa
0.202121,39.009341,Garissa
0.202121,39.054257,Garissa
0.202121,39.099173,Garissa
0.202121,39.144089,Garissa
0.202121,39.189004,Garissa
0.202121,39.23392,Garissa
0.202121,39.278836,Garissa
0.202121,39.323752,Garissa
0.202121,39.368667,Garissa
0.202121,39.413583,Garissa
0.202121,39.458499,Garissa
0.202121,39.503415,Garissa
0.202121,39.54833,Garissa
0.202121,39.593246,Garissa
0.202121,39.638162,Garissa
0.202121,39.683078,Garissa
0.202121,39.727993,Garissa
0.202121,39.772909,Garissa
0.202121,39.817825,Garissa
0.202121,39.862741,Garissa
0.202121,39.907656,Garissa
0.202121,39.952572,Garissa
0.202121,39.997488,Garissa
0.202121,40.042404,Garissa
0.202121,40.08732,Garissa
0.202121,40.132235,Garissa
0.202121,40.177151,Garissa
0.202121,40.222067,Garissa
0.202121,40.266983,Garissa
0.202121,40.311898,Garissa
0.202121,40.356814,Wajir
0.202121,40.40173,Wajir
0.202121,40.446646,Wajir
0.202121,40.491561,Wajir
0.202121,40.536477,Garissa
0.202121,40.581393,Garissa
0.202121,40.626309,Garissa
0.202121,40.671224,Garissa
0.202121,40.71614,Garissa
0.202121,40.761056,Garissa
0.202121,40.805972,Garissa
0.202121,40.850888,Garissa
0.202121,40.895803,Garissa
0.202121,40.940719,Garissa
0.202121,40.985635,Garissa
0.157205,33.93386,Unknown
0.157205,33.978776,Busia
0.157205,34.023691,Busia
0.157205,34.068607,Busia
0.157205,34.113523,Siaya
0.157205,34.158439,Siaya
0.157205,34.203354,Siaya
0.157205,34.24827,Siaya
0.157205,34.293186,Siaya
0.157205,34.338102,Siaya
0.157205,34.383017,Siaya
0.157205,34.427933,Siaya
0.157205,34.472849,Kakamega
0.157205,34.517765,Kakamega
0.157205,34.562681,Kakamega
0.157205,34.607596,Kakamega
0.157205,34.652512,Kakamega
0.157205,34.697428,Kakamega
0.157205,34.742344,Kakamega
0.157205,34.787259,Vihiga
0.157205,34.832175,Vihiga
0.157205,34.877091,Vihiga
0.157205,34.922007,Nandi
0.157205,34.966922,Nandi
0.157205,35.011838,Nandi
0.157205,35.056754,Nandi
0.157205,35.10167,Nandi
0.157205,35.146585,Nandi
0.157205,35.191501,Nandi
0.157205,35.236417,Nandi
0.157205,35.281333,Nandi
0.157205,35.326249,Nandi
0.157205,35.371164,Uasin Gishu
0.157205,35.41608,Uasin Gishu
0.157205,35.460996,Uasin Gishu
0.157205,35.505912,Uasin Gishu
0.157205,35.550827,Uasin Gishu
0.157205,35.595743,Baringo
0.157205,35.640659,Baringo
0.157205,35.685575,Baringo
0.157205,35.73049,Baringo
0.157205,35.775406,Baringo
0.157205,35.820322,Baringo
0.157205,35.865238,Baringo
0.157205,35.910153,Baringo
0.157205,35.955069,Baringo
0.157205,35.999985,Baringo
0.157205,36.044901,Baringo
0.157205,36.089817,Baringo
0.157205,36.134732,Baringo
0.157205,36.179648,Nakuru
0.157205,36.224564,Nakuru
0.157205,36.26948,Nakuru
0.157205,36.314395,Laikipia
0.157205,36.359311,Laikipia
0.157205,36.404227,Laikipia
0.157205,36.449143,Laikipia
0.157205,36.494058,Laikipia
0.157205,36.538974,Laikipia
0.157205,36.58389,Laikipia
0.157205,36.628806,Laikipia
0.157205,36.673721,Laikipia
0.157205,36.718637,Laikipia
0.157205,36.763553,Laikipia
0.157205,36.808469,Laikipia
0.157205,36.853385,Laikipia
0.157205,36.8983,Laikipia
0.157205,36.943216,Laikipia
0.157205,36.988132,Laikipia
0.157205,37.033048,Laikipia
0.157205,37.077963,Laikipia
0.157205,37.122879,Laikipia
0.157205,37.167795,Laikipia
0.157205,37.212711,Laikipia
0.157205,37.257626,Laikipia
0.157205,37.302542,Meru
0.157205,37.347458,Meru
0.157205,37.392374,Meru
0.157205,37.437289,Meru
0.157205,37.482205,Meru
0.157205,37.527121,Meru
0.157205,37.572037,Meru
0.157205,37.616953,Meru
0.157205,37.661868,Meru
0.157205,37.706784,Meru
0.157205,37.7517,Meru
0.157205,37.796616,Meru
0.157205,37.841531,Meru
0.157205,37.886447,Meru
0.157205,37.931363,Meru
0.157205,37.976279,Meru
0.157205,38.021194,Meru
0.157205,38.06611,Meru
0.157205,38.111026,Meru
0.157205,38.155942,Meru
0.157205,38.200857,Meru
0.157205,38.245773,Meru
0.157205,38.290689,Meru
0.157205,38.335605,Isiolo
0.157205,38.380521,Isiolo
0.157205,38.425436,Isiolo
0.157205,38.470352,Isiolo
0.157205,38.515268,Isiolo
0.157205,38.560184,Isiolo
0.157205,38.605099,Isiolo
0.157205,38.650015,Isiolo
0.157205,38.694931,Isiolo
0.157205,38.739847,Isiolo
0.157205,38.784762,Garissa
0.157205,38.829678,Garissa
0.157205,38.874594,Garissa
0.157205,38.91951,Garissa
0.157205,38.964425,Garissa
0.157205,39.009341,Garissa
0.157205,39.054257,Garissa
0.157205,39.099173,Garissa
0.157205,39.144089,Garissa
0.157205,39.189004,Garissa
0.157205,39.23392,Garissa
0.157205,39.278836,Garissa
0.157205,39.323752,Garissa
0.157205,39.368667,Garissa
0.157205,39.413583,Garissa
0.157205,39.458499,Garissa
0.157205,39.503415,Garissa
0.157205,39.54833,Garissa
0.157205,39.593246,Garissa
0.157205,39.638162,Garissa
0.157205,39.683078,Garissa
0.157205,39.727993,Garissa
0.157205,39.772909,Garissa
0.157205,39.817825,Garissa
0.157205,39.862741,Garissa
0.157205,39.907656,Garissa
0.157205,39.952572,Garissa
0.157205,39.997488,Garissa
0.157205,40.042404,Garissa
0.157205,40.08732,Garissa
0.157205,40.132235,Garissa
0.157205,40.177151,Garissa
0.157205,40.222067,Garissa
0.157205,40.266983,Garissa
0.157205,40.311898,Garissa
0.157205,40.356814,Garissa
0.157205,40.40173,Garissa
0.157205,40.446646,Garissa
0.157205,40.491561,Garissa
0.157205,40.536477,Garissa
0.157205,40.581393,Garissa
0.157205,40.626309,Garissa
0.157205,40.671224,Garissa
0.157205,40.71614,Garissa
0.157205,40.761056,Garissa
0.157205,40.805972,Garissa
0.157205,40.850888,Garissa
0.157205,40.895803,Garissa
0.157205,40.940719,Garissa
0.157205,40.985635,Garissa
0.112289,33.93386,Busia
0.112289,33.978776,Busia
0.112289,34.023691,Busia
0.112289,34.068607,Busia
0.112289,34.113523,Siaya
0.112289,34.158439,Siaya
0.112289,34.203354,Siaya
0.112289,34.24827,Siaya
0.112289,34.293186,Siaya
0.112289,34.338102,Siaya
0.112289,34.383017,Siaya
0.112289,34.427933,Siaya
0.112289,34.472849,Siaya
0.112289,34.517765,Siaya
0.112289,34.562681,Kakamega
0.112289,34.607596,Vihiga
0.112289,34.652512,Vihiga
0.112289,34.697428,Vihiga
0.112289,34.742344,Vihiga
0.112289,34.787259,Vihiga
0.112289,34.832175,Vihiga
0.112289,34.877091,Nandi
0.112289,34.922007,Nandi
0.112289,34.966922,Nandi
0.112289,35.011838,Nandi
0.112289,35.056754,Nandi
0.112289,35.10167,Nandi
0.112289,35.146585,Nandi
0.112289,35.191501,Nandi
0.112289,35.236417,Nandi
0.112289,35.281333,Nandi
0.112289,35.326249,Nandi
0.112289,35.371164,Nandi
0.112289,35.41608,Uasin Gishu
0.112289,35.460996,Uasin Gishu
0.112289,35.505912,Uasin Gishu
0.112289,35.550827,Uasin Gishu
0.112289,35.595743,Baringo
0.112289,35.640659,Baringo
0.112289,35.685575,Baringo
0.112289,35.73049,Baringo
0.112289,35.775406,Baringo
0.112289,35.820322,Baringo
0.112289,35.865238,Baringo
0.112289,35.910153,Baringo
0.112289,35.955069,Baringo
0.112289,35.999985,Baringo
0.112289,36.044901,Baringo
0.112289,36.089817,Baringo
0.112289,36.134732,Nakuru
0.112289,36.179648,Nakuru
0.112289,36.224564,Nakuru
0.112289,36.26948,Nakuru
0.112289,36.314395,Laikipia
0.112289,36.359311,Laikipia
0.112289,36.404227,Laikipia
0.112289,36.449143,Laikipia
0.112289,36.494058,Laikipia
0.112289,36.538974,Laikipia
0.112289,36.58389,Laikipia
0.112289,36.628806,Laikipia
0.112289,36.673721,Laikipia
0.112289,36.718637,Laikipia
0.112289,36.763553,Laikipia
0.112289,36.808469,Laikipia
0.112289,36.853385,Laikipia
0.112289,36.8983,Laikipia
0.112289,36.943216,Laikipia
0.112289,36.988132,Laikipia
0.112289,37.033048,Laikipia
0.112289,37.077963,Laikipia
0.112289,37.122879,Laikipia
0.112289,37.167795,Laikipia
0.112289,37.212711,Laikipia
0.112289,37.257626,Laikipia
0.112289,37.302542,Meru
0.112289,37.347458,Meru
0.112289,37.392374,Meru
0.112289,37.437289,Meru
0.112289,37.482205,Meru
0.112289,37.527121,Meru
0.112289,37.572037,Meru
0.112289,37.616953,Meru
0.112289,37.661868,Meru
0.112289,37.706784,Meru
0.112289,37.7517,Meru
0.112289,37.796616,Meru
0.112289,37.841531,Meru
0.112289,37.886447,Meru
0.112289,37.931363,Meru
0.112289,37.976279,Meru
0.112289,38.021194,Meru
0.112289,38.06611,Meru
0.112289,38.111026,Meru
0.112289,38.155942,Meru
0.112289,38.200857,Meru
0.112289,38.245773,Meru
0.112289,38.290689,Meru
0.112289,38.335605,Isiolo
0.112289,38.380521,Isiolo
0.112289,38.425436,Isiolo
0.112289,38.470352,Isiolo
0.112289,38.515268,Isiolo
0.112289,38.560184,Isiolo
0.112289,38.605099,Isiolo
0.112289,38.650015,Isiolo
0.112289,38.694931,Isiolo
0.112289,38.739847,Garissa
0.112289,38.784762,Garissa
0.112289,38.829678,Garissa
0.112289,38.874594,Garissa
0.112289,38.91951,Garissa
0.112289,38.964425,Garissa
0.112289,39.009341,Garissa
0.112289,39.054257,Garissa
0.112289,39.099173,Garissa
0.112289,39.144089,Garissa
0.112289,39.189004,Garissa
0.112289,39.23392,Garissa
0.112289,39.278836,Garissa
0.112289,39.323752,Garissa
0.112289,39.368667,Garissa
0.112289,39.413583,Garissa
0.112289,39.458499,Garissa
0.112289,39.503415,Garissa
0.112289,39.54833,Garissa
0.112289,39.593246,Garissa
0.112289,39.638162,Garissa
0.112289,39.683078,Garissa
0.112289,39.727993,Garissa
0.112289,39.772909,Garissa
0.112289,39.817825,Garissa
0.112289,39.862741,Garissa
0.112289,39.907656,Garissa
0.112289,39.952572,Garissa
0.112289,39.997488,Garissa
0.112289,40.042404,Garissa
0.112289,40.08732,Garissa
0.112289,40.132235,Garissa
0.112289,40.177151,Garissa
0.112289,40.222067,Garissa
0.112289,40.266983,Garissa
0.112289,40.311898,Garissa
0.112289,40.356814,Garissa
0.112289,40.40173,Garissa
0.112289,40.446646,Garissa
0.112289,40.491561,Garissa
0.112289,40.536477,Garissa
0.112289,40.581393,Garissa
0.112289,40.626309,Garissa
0.112289,40.671224,Garissa
0.112289,40.71614,Garissa
0.112289,40.761056,Garissa
0.112289,40.805972,Garissa
0.112289,40.850888,Garissa
0.112289,40.895803,Garissa
0.112289,40.940719,Garissa
0.112289,40.985635,Garissa
0.067374,33.93386,Busia
0.067374,33.978776,Busia
0.067374,34.023691,Busia
0.067374,34.068607,Siaya
0.067374,34.113523,Siaya
0.067374,34.158439,Siaya
0.067374,34.203354,Siaya
0.067374,34.24827,Siaya
0.067374,34.293186,Siaya
0.067374,34.338102,Siaya
0.067374,34.383017,Siaya
0.067374,34.427933,Siaya
0.067374,34.472849,Siaya
0.067374,34.517765,Siaya
0.067374,34.562681,Vihiga
0.067374,34.607596,Vihiga
0.067374,34.652512,Vihiga
0.067374,34.697428,Vihiga
0.067374,34.742344,Vihiga
0.067374,34.787259,Vihiga
0.067374,34.832175,Vihiga
0.067374,34.877091,Nandi
0.067374,34.922007,Nandi
0.067374,34.966922,Nandi
0.067374,35.011838,Nandi
0.067374,35.056754,Nandi
0.067374,35.10167,Nandi
0.067374,35.146585,Nandi
0.067374,35.191501,Nandi
0.067374,35.236417,Nandi
0.067374,35.281333,Nandi
0.067374,35.326249,Nandi
0.067374,35.371164,Nandi
0.067374,35.41608,Nandi
0.067374,35.460996,Uasin Gishu
0.067374,35.505912,Uasin Gishu
0.067374,35.550827,Baringo
0.067374,35.595743,Baringo
0.067374,35.640659,Baringo
0.067374,35.685575,Baringo
0.067374,35.73049,Baringo
0.067374,35.775406,Baringo
0.067374,35.820322,Baringo
0.067374,35.865238,Baringo
0.067374,35.910153,Baringo
0.067374,35.955069,Nakuru
0.067374,35.999985,Baringo
0.067374,36.044901,Baringo
0.067374,36.089817,Baringo
0.067374,36.134732,Nakuru
0.067374,36.179648,Nakuru
0.067374,36.224564,Nakuru
0.067374,36.26948,Laikipia
0.067374,36.314395,Laikipia
0.067374,36.359311,Laikipia
0.067374,36.404227,Laikipia
0.067374,36.449143,Nyandarua
0.067374,36.494058,Nyandarua
0.067374,36.538974,Laikipia
0.067374,36.58389,Laikipia
0.067374,36.628806,Laikipia
0.067374,36.673721,Laikipia
0.067374,36.718637,Laikipia
0.067374,36.763553,Laikipia
0.067374,36.808469,Laikipia
0.067374,36.853385,Laikipia
0.067374,36.8983,Laikipia
0.067374,36.943216,Laikipia
0.067374,36.988132,Laikipia
0.067374,37.033048,Laikipia
0.067374,37.077963,Laikipia
0.067374,37.122879,Laikipia
0.067374,37.167795,Laikipia
0.067374,37.212711,Meru
0.067374,37.257626,Meru
0.067374,37.302542,Meru
0.067374,37.347458,Meru
0.067374,37.392374,Meru
0.067374,37.437289,Meru
0.067374,37.482205,Meru
0.067374,37.527121,Meru
0.067374,37.572037,Meru
0.067374,37.616953,Meru
0.067374,37.661868,Meru
0.067374,37.706784,Meru
0.067374,37.7517,Meru
0.067374,37.796616,Meru
0.067374,37.841531,Meru
0.067374,37.886447,Meru
0.067374,37.931363,Meru
0.067374,37.976279,Tharaka
0.067374,38.021194,Meru
0.067374,38.06611,Meru
0.067374,38.111026,Meru
0.067374,38.155942,Meru
0.067374,38.200857,Meru
0.067374,38.245773,Meru
0.067374,38.290689,Meru
0.067374,38.335605,Meru
0.067374,38.380521,Isiolo
0.067374,38.425436,Isiolo
0.067374,38.470352,Isiolo
0.067374,38.515268,Isiolo
0.067374,38.560184,Isiolo
0.067374,38.605099,Isiolo
0.067374,38.650015,Isiolo
0.067374,38.694931,Isiolo
0.067374,38.739847,Garissa
0.067374,38.784762,Garissa
0.067374,38.829678,Garissa
0.067374,38.874594,Garissa
0.067374,38.91951,Garissa
0.067374,38.964425,Garissa
0.067374,39.009341,Garissa
0.067374,39.054257,Garissa
0.067374,39.099173,Garissa
0.067374,39.144089,Garissa
0.067374,39.189004,Garissa
0.067374,39.23392,Garissa
0.067374,39.278836,Garissa
0.067374,39.323752,Garissa
0.067374,39.368667,Garissa
0.067374,39.413583,Garissa
0.067374,39.458499,Garissa
0.067374,39.503415,Garissa
0.067374,39.54833,Garissa
0.067374,39.593246,Garissa
0.067374,39.638162,Garissa
0.067374,39.683078,Garissa
0.067374,39.727993,Garissa
0.067374,39.772909,Garissa
0.067374,39.817825,Garissa
0.067374,39.862741,Garissa
0.067374,39.907656,Garissa
0.067374,39.952572,Garissa
0.067374,39.997488,Garissa
0.067374,40.042404,Garissa
0.067374,40.08732,Garissa
0.067374,40.132235,Garissa
0.067374,40.177151,Garissa
0.067374,40.222067,Garissa
0.067374,40.266983,Garissa
0.067374,40.311898,Garissa
0.067374,40.356814,Garissa
0.067374,40.40173,Garissa
0.067374,40.446646,Garissa
0.067374,40.491561,Garissa
0.067374,40.536477,Garissa
0.067374,40.581393,Garissa
0.067374,40.626309,Garissa
0.067374,40.671224,Garissa
0.067374,40.71614,Garissa
0.067374,40.761056,Garissa
0.067374,40.805972,Garissa
0.067374,40.850888,Garissa
0.067374,40.895803,Garissa
0.067374,40.940719,Garissa
0.067374,40.985635,Garissa
0.022458,33.93386,Unknown
0.022458,33.978776,Busia
0.022458,34.023691,Busia
0.022458,34.068607,Siaya
0.022458,34.113523,Siaya
0.022458,34.158439,Siaya
0.022458,34.203354,Siaya
0.022458,34.24827,Siaya
0.022458,34.293186,Siaya
0.022458,34.338102,Siaya
0.022458,34.383017,Siaya
0.022458,34.427933,Siaya
0.022458,34.472849,Siaya
0.022458,34.517765,Siaya
0.022458,34.562681,Vihiga
0.022458,34.607596,Vihiga
0.022458,34.652512,Vihiga
0.022458,34.697428,Vihiga
0.022458,34.742344,Vihiga
0.022458,34.787259,Vihiga
0.022458,34.832175,Nandi
0.022458,34.877091,Nandi
0.022458,34.922007,Nandi
0.022458,34.966922,Nandi
0.022458,35.011838,Nandi
0.022458,35.056754,Nandi
0.022458,35.10167,Nandi
0.022458,35.146585,Nandi
0.022458,35.191501,Nandi
0.022458,35.236417,Nandi
0.022458,35.281333,Nandi
0.022458,35.326249,Nandi
0.022458,35.371164,Nandi
0.022458,35.41608,Nandi
0.022458,35.460996,Kericho
0.022458,35.505912,Uasin Gishu
0.022458,35.550827,Baringo
0.022458,35.595743,Baringo
0.022458,35.640659,Baringo
0.022458,35.685575,Baringo
0.022458,35.73049,Baringo
0.022458,35.775406,Baringo
0.022458,35.820322,Baringo
0.022458,35.865238,Baringo
0.022458,35.910153,Baringo
0.022458,35.955069,Baringo
0.022458,35.999985,Nakuru
0.022458,36.044901,Baringo
0.022458,36.089817,Baringo
0.022458,36.134732,Nakuru
0.022458,36.179648,Nakuru
0.022458,36.224564,Nakuru
0.022458,36.26948,Laikipia
0.022458,36.314395,Laikipia
0.022458,36.359311,Nyandarua
0.022458,36.404227,Nyandarua
0.022458,36.449143,Nyandarua
0.022458,36.494058,Nyandarua
0.022458,36.538974,Nyandarua
0.022458,36.58389,Nyandarua
0.022458,36.628806,Laikipia
0.022458,36.673721,Laikipia
0.022458,36.718637,Laikipia
0.022458,36.763553,Laikipia
0.022458,36.808469,Laikipia
0.022458,36.853385,Laikipia
0.022458,36.8983,Laikipia
0.022458,36.943216,Laikipia
0.022458,36.988132,Laikipia
0.022458,37.033048,Laikipia
0.022458,37.077963,Laikipia
0.022458,37.122879,Meru
0.022458,37.167795,Meru
0.022458,37.212711,Meru
0.022458,37.257626,Meru
0.022458,37.302542,Meru
0.022458,37.347458,Meru
0.022458,37.392374,Meru
0.022458,37.437289,Meru
0.022458,37.482205,Meru
0.022458,37.527121,Meru
0.022458,37.572037,Meru
