month,lat,lon,max_temp_c
static,0.561447,37.976279,935.0000
static,0.561447,38.021194,951.0000
static,0.561447,38.066110,964.0000
static,0.561447,38.111026,892.0000
static,0.561447,38.155942,801.0000
static,0.561447,38.200857,742.0000
static,0.561447,38.245773,678.0000
static,0.561447,38.290689,646.0000
static,0.561447,38.335605,623.0000
static,0.561447,38.380521,610.0000
static,0.561447,38.425436,571.0000
static,0.561447,38.470352,547.0000
static,0.561447,38.515268,527.0000
static,0.561447,38.560184,498.0000
static,0.561447,38.605099,485.0000
static,0.561447,38.650015,479.0000
static,0.561447,38.694931,445.0000
static,0.561447,38.739847,393.0000
static,0.561447,38.784762,376.0000
static,0.561447,38.829678,365.0000
static,0.561447,38.874594,357.0000
static,0.561447,38.919510,344.0000
static,0.561447,38.964425,355.0000
static,0.561447,39.009341,354.0000
static,0.561447,39.054257,351.0000
static,0.561447,39.099173,318.0000
static,0.561447,39.144089,302.0000
static,0.561447,39.189004,290.0000
static,0.561447,39.233920,273.0000
static,0.561447,39.278836,247.0000
static,0.561447,39.323752,236.0000
static,0.561447,39.368667,224.0000
static,0.561447,39.413583,199.0000
static,0.561447,39.458499,189.0000
static,0.561447,39.503415,183.0000
static,0.561447,39.548330,177.0000
static,0.561447,39.593246,171.0000
static,0.561447,39.638162,170.0000
static,0.561447,39.683078,169.0000
static,0.561447,39.727993,168.0000
static,0.561447,39.772909,179.0000
static,0.561447,39.817825,183.0000
static,0.561447,39.862741,186.0000
static,0.561447,39.907656,190.0000
static,0.561447,39.952572,178.0000
static,0.561447,39.997488,166.0000
static,0.561447,40.042404,162.0000
static,0.561447,40.087320,168.0000
static,0.561447,40.132235,186.0000
static,0.561447,40.177151,192.0000
static,0.561447,40.222067,197.0000
static,0.561447,40.266983,161.0000
static,0.561447,40.311898,156.0000
static,0.561447,40.356814,166.0000
static,0.561447,40.401730,145.0000
static,0.561447,40.446646,110.0000
static,0.561447,40.491561,109.0000
static,0.561447,40.536477,106.0000
static,0.561447,40.581393,100.0000
static,0.561447,40.626309,94.0000
static,0.561447,40.671224,92.0000
static,0.561447,40.716140,90.0000
static,0.561447,40.761056,89.0000
static,0.561447,40.805972,85.0000
static,0.561447,40.850888,85.0000
static,0.561447,40.895803,83.0000
static,0.561447,40.940719,82.0000
static,0.561447,40.985635,80.0000
static,0.516531,34.113523,1140.0000
static,0.516531,34.158439,1152.0000
static,0.516531,34.203354,1249.0000
static,0.516531,34.248270,1265.0000
static,0.516531,34.293186,1246.0000
static,0.516531,34.338102,1242.0000
static,0.516531,34.383017,1247.0000
static,0.516531,34.427933,1277.0000
static,0.516531,34.472849,1359.0000
static,0.516531,34.517765,1389.0000
static,0.516531,34.562681,1412.0000
static,0.516531,34.607596,1440.0000
static,0.516531,34.652512,1455.0000
static,0.516531,34.697428,1450.0000
static,0.516531,34.742344,1454.0000
static,0.516531,34.787259,1472.0000
static,0.516531,34.832175,1555.0000
static,0.516531,34.877091,1737.0000
static,0.516531,34.922007,1960.0000
static,0.516531,34.966922,1947.0000
static,0.516531,35.011838,1831.0000
static,0.516531,35.056754,1877.0000
static,0.516531,35.101670,1958.0000
static,0.516531,35.146585,1933.0000
static,0.516531,35.191501,1996.0000
static,0.516531,35.236417,2028.0000
static,0.516531,35.281333,2115.0000
static,0.516531,35.326249,2180.0000
static,0.516531,35.371164,2220.0000
static,0.516531,35.416080,2273.0000
static,0.516531,35.460996,2336.0000
static,0.516531,35.505912,2101.0000
static,0.516531,35.550827,1349.0000
static,0.516531,35.595743,1134.0000
static,0.516531,35.640659,1106.0000
static,0.516531,35.685575,1513.0000
static,0.516531,35.730490,1894.0000
static,0.516531,35.775406,2023.0000
static,0.516531,35.820322,1765.0000
static,0.516531,35.865238,1290.0000
static,0.516531,35.910153,1196.0000
static,0.516531,35.955069,1135.0000
static,0.516531,35.999985,996.0000
static,0.516531,36.044901,980.0000
static,0.516531,36.089817,976.0000
static,0.516531,36.134732,1009.0000
static,0.516531,36.179648,1309.0000
static,0.516531,36.224564,1371.0000
static,0.516531,36.269480,1624.0000
static,0.516531,36.314395,1934.0000
static,0.516531,36.359311,1921.0000
static,0.516531,36.404227,1955.0000
static,0.516531,36.449143,1968.0000
static,0.516531,36.494058,1963.0000
static,0.516531,36.538974,1905.0000
static,0.516531,36.583890,1896.0000
static,0.516531,36.628806,1896.0000
static,0.516531,36.673721,1891.0000
static,0.516531,36.718637,1864.0000
static,0.516531,36.763553,1809.0000
static,0.516531,36.808469,1760.0000
static,0.516531,36.853385,1599.0000
static,0.516531,36.898300,1630.0000
static,0.516531,36.943216,1682.0000
static,0.516531,36.988132,1711.0000
static,0.516531,37.033048,1763.0000
static,0.516531,37.077963,1699.0000
static,0.516531,37.122879,1342.0000
static,0.516531,37.167795,1313.0000
static,0.516531,37.212711,1142.0000
static,0.516531,37.257626,1518.0000
static,0.516531,37.302542,1179.0000
static,0.516531,37.347458,1034.0000
static,0.516531,37.392374,1002.0000
static,0.516531,37.437289,1013.0000
static,0.516531,37.482205,984.0000
static,0.516531,37.527121,954.0000
static,0.516531,37.572037,915.0000
static,0.516531,37.616953,920.0000
static,0.516531,37.661868,931.0000
static,0.516531,37.706784,945.0000
static,0.516531,37.751700,946.0000
static,0.516531,37.796616,966.0000
static,0.516531,37.841531,1052.0000
static,0.516531,37.886447,964.0000
static,0.516531,37.931363,984.0000
static,0.516531,37.976279,1014.0000
static,0.516531,38.021194,1060.0000
static,0.516531,38.066110,1064.0000
static,0.516531,38.111026,941.0000
static,0.516531,38.155942,823.0000
static,0.516531,38.200857,766.0000
static,0.516531,38.245773,687.0000
static,0.516531,38.290689,659.0000
static,0.516531,38.335605,638.0000
static,0.516531,38.380521,614.0000
static,0.516531,38.425436,564.0000
static,0.516531,38.470352,540.0000
static,0.516531,38.515268,519.0000
static,0.516531,38.560184,485.0000
static,0.516531,38.605099,465.0000
static,0.516531,38.650015,453.0000
static,0.516531,38.694931,439.0000
static,0.516531,38.739847,398.0000
static,0.516531,38.784762,382.0000
static,0.516531,38.829678,377.0000
static,0.516531,38.874594,375.0000
static,0.516531,38.919510,372.0000
static,0.516531,38.964425,370.0000
static,0.516531,39.009341,356.0000
static,0.516531,39.054257,337.0000
static,0.516531,39.099173,310.0000
static,0.516531,39.144089,300.0000
static,0.516531,39.189004,287.0000
static,0.516531,39.233920,274.0000
static,0.516531,39.278836,258.0000
static,0.516531,39.323752,245.0000
static,0.516531,39.368667,228.0000
static,0.516531,39.413583,202.0000
static,0.516531,39.458499,196.0000
static,0.516531,39.503415,189.0000
static,0.516531,39.548330,183.0000
static,0.516531,39.593246,171.0000
static,0.516531,39.638162,168.0000
static,0.516531,39.683078,167.0000
static,0.516531,39.727993,166.0000
static,0.516531,39.772909,166.0000
static,0.516531,39.817825,170.0000
static,0.516531,39.862741,172.0000
static,0.516531,39.907656,175.0000
static,0.516531,39.952572,182.0000
static,0.516531,39.997488,169.0000
static,0.516531,40.042404,162.0000
static,0.516531,40.087320,164.0000
static,0.516531,40.132235,187.0000
static,0.516531,40.177151,193.0000
static,0.516531,40.222067,202.0000
static,0.516531,40.266983,175.0000
static,0.516531,40.311898,161.0000
static,0.516531,40.356814,163.0000
static,0.516531,40.401730,158.0000
static,0.516531,40.446646,114.0000
static,0.516531,40.491561,105.0000
static,0.516531,40.536477,101.0000
static,0.516531,40.581393,98.0000
static,0.516531,40.626309,94.0000
static,0.516531,40.671224,93.0000
static,0.516531,40.716140,90.0000
static,0.516531,40.761056,88.0000
static,0.516531,40.805972,86.0000
static,0.516531,40.850888,84.0000
static,0.516531,40.895803,83.0000
static,0.516531,40.940719,83.0000
static,0.516531,40.985635,80.0000
static,0.471616,34.068607,1216.0000
static,0.471616,34.113523,1215.0000
static,0.471616,34.158439,1204.0000
static,0.471616,34.203354,1222.0000
static,0.471616,34.248270,1219.0000
static,0.471616,34.293186,1213.0000
static,0.471616,34.338102,1229.0000
static,0.471616,34.383017,1245.0000
static,0.471616,34.427933,1258.0000
static,0.471616,34.472849,1320.0000
static,0.471616,34.517765,1362.0000
static,0.471616,34.562681,1360.0000
static,0.471616,34.607596,1344.0000
static,0.471616,34.652512,1392.0000
static,0.471616,34.697428,1439.0000
static,0.471616,34.742344,1493.0000
static,0.471616,34.787259,1545.0000
static,0.471616,34.832175,1588.0000
static,0.471616,34.877091,1617.0000
static,0.471616,34.922007,1682.0000
static,0.471616,34.966922,1995.0000
static,0.471616,35.011838,1958.0000
static,0.471616,35.056754,1898.0000
static,0.471616,35.101670,1898.0000
static,0.471616,35.146585,1945.0000
static,0.471616,35.191501,2001.0000
static,0.471616,35.236417,2094.0000
static,0.471616,35.281333,2136.0000
static,0.471616,35.326249,2185.0000
static,0.471616,35.371164,2226.0000
static,0.471616,35.416080,2286.0000
static,0.471616,35.460996,2352.0000
static,0.471616,35.505912,2545.0000
static,0.471616,35.550827,2480.0000
static,0.471616,35.595743,1618.0000
static,0.471616,35.640659,1180.0000
static,0.471616,35.685575,1454.0000
static,0.471616,35.730490,1797.0000
static,0.471616,35.775406,1933.0000
static,0.471616,35.820322,1892.0000
static,0.471616,35.865238,1310.0000
static,0.471616,35.910153,1279.0000
static,0.471616,35.955069,1153.0000
static,0.471616,35.999985,1002.0000
static,0.471616,36.044901,991.0000
static,0.471616,36.089817,984.0000
static,0.471616,36.134732,1055.0000
static,0.471616,36.179648,1335.0000
static,0.471616,36.224564,1584.0000
static,0.471616,36.269480,2122.0000
static,0.471616,36.314395,2014.0000
static,0.471616,36.359311,1997.0000
static,0.471616,36.404227,2016.0000
static,0.471616,36.449143,1999.0000
static,0.471616,36.494058,1971.0000
static,0.471616,36.538974,1917.0000
static,0.471616,36.583890,1907.0000
static,0.471616,36.628806,1898.0000
static,0.471616,36.673721,1815.0000
static,0.471616,36.718637,1772.0000
static,0.471616,36.763553,1682.0000
static,0.471616,36.808469,1637.0000
static,0.471616,36.853385,1650.0000
static,0.471616,36.898300,1621.0000
static,0.471616,36.943216,1667.0000
static,0.471616,36.988132,1701.0000
static,0.471616,37.033048,1785.0000
static,0.471616,37.077963,1654.0000
static,0.471616,37.122879,1719.0000
static,0.471616,37.167795,1686.0000
static,0.471616,37.212711,1329.0000
static,0.471616,37.257626,1615.0000
static,0.471616,37.302542,1210.0000
static,0.471616,37.347458,1049.0000
static,0.471616,37.392374,1076.0000
static,0.471616,37.437289,1088.0000
static,0.471616,37.482205,1182.0000
static,0.471616,37.527121,1294.0000
static,0.471616,37.572037,974.0000
static,0.471616,37.616953,974.0000
static,0.471616,37.661868,980.0000
static,0.471616,37.706784,998.0000
static,0.471616,37.751700,1029.0000
static,0.471616,37.796616,1048.0000
static,0.471616,37.841531,1074.0000
static,0.471616,37.886447,1121.0000
static,0.471616,37.931363,1178.0000
static,0.471616,37.976279,1284.0000
static,0.471616,38.021194,1440.0000
static,0.471616,38.066110,1091.0000
static,0.471616,38.111026,943.0000
static,0.471616,38.155942,835.0000
static,0.471616,38.200857,763.0000
static,0.471616,38.245773,686.0000
static,0.471616,38.290689,660.0000
static,0.471616,38.335605,636.0000
static,0.471616,38.380521,619.0000
static,0.471616,38.425436,590.0000
static,0.471616,38.470352,567.0000
static,0.471616,38.515268,537.0000
static,0.471616,38.560184,492.0000
static,0.471616,38.605099,470.0000
static,0.471616,38.650015,461.0000
static,0.471616,38.694931,462.0000
static,0.471616,38.739847,442.0000
static,0.471616,38.784762,442.0000
static,0.471616,38.829678,440.0000
static,0.471616,38.874594,424.0000
static,0.471616,38.919510,392.0000
static,0.471616,38.964425,376.0000
static,0.471616,39.009341,362.0000
static,0.471616,39.054257,346.0000
static,0.471616,39.099173,319.0000
static,0.471616,39.144089,308.0000
static,0.471616,39.189004,296.0000
static,0.471616,39.233920,284.0000
static,0.471616,39.278836,264.0000
static,0.471616,39.323752,256.0000
static,0.471616,39.368667,241.0000
static,0.471616,39.413583,216.0000
static,0.471616,39.458499,209.0000
static,0.471616,39.503415,202.0000
static,0.471616,39.548330,196.0000
static,0.471616,39.593246,180.0000
static,0.471616,39.638162,172.0000
static,0.471616,39.683078,164.0000
static,0.471616,39.727993,163.0000
static,0.471616,39.772909,161.0000
static,0.471616,39.817825,159.0000
static,0.471616,39.862741,157.0000
static,0.471616,39.907656,156.0000
static,0.471616,39.952572,162.0000
static,0.471616,39.997488,168.0000
static,0.471616,40.042404,163.0000
static,0.471616,40.087320,162.0000
static,0.471616,40.132235,194.0000
static,0.471616,40.177151,207.0000
static,0.471616,40.222067,210.0000
static,0.471616,40.266983,183.0000
static,0.471616,40.311898,174.0000
static,0.471616,40.356814,161.0000
static,0.471616,40.401730,148.0000
static,0.471616,40.446646,121.0000
static,0.471616,40.491561,105.0000
static,0.471616,40.536477,101.0000
static,0.471616,40.581393,99.0000
static,0.471616,40.626309,97.0000
static,0.471616,40.671224,95.0000
static,0.471616,40.716140,93.0000
static,0.471616,40.761056,91.0000
static,0.471616,40.805972,88.0000
static,0.471616,40.850888,86.0000
static,0.471616,40.895803,84.0000
static,0.471616,40.940719,81.0000
static,0.471616,40.985635,77.0000
static,0.426700,34.068607,1219.0000
static,0.426700,34.113523,1194.0000
static,0.426700,34.158439,1207.0000
static,0.426700,34.203354,1206.0000
static,0.426700,34.248270,1197.0000
static,0.426700,34.293186,1206.0000
static,0.426700,34.338102,1234.0000
static,0.426700,34.383017,1264.0000
static,0.426700,34.427933,1284.0000
static,0.426700,34.472849,1340.0000
static,0.426700,34.517765,1339.0000
static,0.426700,34.562681,1340.0000
static,0.426700,34.607596,1321.0000
static,0.426700,34.652512,1454.0000
static,0.426700,34.697428,1464.0000
static,0.426700,34.742344,1483.0000
static,0.426700,34.787259,1503.0000
static,0.426700,34.832175,1599.0000
static,0.426700,34.877091,1607.0000
static,0.426700,34.922007,1628.0000
static,0.426700,34.966922,1865.0000
static,0.426700,35.011838,2014.0000
static,0.426700,35.056754,1957.0000
static,0.426700,35.101670,1988.0000
static,0.426700,35.146585,1937.0000
static,0.426700,35.191501,2015.0000
static,0.426700,35.236417,2093.0000
static,0.426700,35.281333,2129.0000
static,0.426700,35.326249,2203.0000
static,0.426700,35.371164,2238.0000
static,0.426700,35.416080,2279.0000
static,0.426700,35.460996,2340.0000
static,0.426700,35.505912,2538.0000
static,0.426700,35.550827,2644.0000
static,0.426700,35.595743,2068.0000
static,0.426700,35.640659,1274.0000
static,0.426700,35.685575,1317.0000
static,0.426700,35.730490,1554.0000
static,0.426700,35.775406,1850.0000
static,0.426700,35.820322,2115.0000
static,0.426700,35.865238,1314.0000
static,0.426700,35.910153,1255.0000
static,0.426700,35.955069,1191.0000
static,0.426700,35.999985,1004.0000
static,0.426700,36.044901,990.0000
static,0.426700,36.089817,1024.0000
static,0.426700,36.134732,1135.0000
static,0.426700,36.179648,1428.0000
static,0.426700,36.224564,1618.0000
static,0.426700,36.269480,2001.0000
static,0.426700,36.314395,2051.0000
static,0.426700,36.359311,2019.0000
static,0.426700,36.404227,2036.0000
static,0.426700,36.449143,1979.0000
static,0.426700,36.494058,1959.0000
static,0.426700,36.538974,1898.0000
static,0.426700,36.583890,1902.0000
static,0.426700,36.628806,1892.0000
static,0.426700,36.673721,1803.0000
static,0.426700,36.718637,1719.0000
static,0.426700,36.763553,1734.0000
static,0.426700,36.808469,1700.0000
static,0.426700,36.853385,1653.0000
static,0.426700,36.898300,1624.0000
static,0.426700,36.943216,1665.0000
static,0.426700,36.988132,1716.0000
static,0.426700,37.033048,1801.0000
static,0.426700,37.077963,1711.0000
static,0.426700,37.122879,1761.0000
static,0.426700,37.167795,1817.0000
static,0.426700,37.212711,1598.0000
static,0.426700,37.257626,1490.0000
static,0.426700,37.302542,1235.0000
static,0.426700,37.347458,1067.0000
static,0.426700,37.392374,1091.0000
static,0.426700,37.437289,1129.0000
static,0.426700,37.482205,1259.0000
static,0.426700,37.527121,1283.0000
static,0.426700,37.572037,1004.0000
static,0.426700,37.616953,1004.0000
static,0.426700,37.661868,1014.0000
static,0.426700,37.706784,1025.0000
static,0.426700,37.751700,1050.0000
static,0.426700,37.796616,1101.0000
static,0.426700,37.841531,1129.0000
static,0.426700,37.886447,1257.0000
static,0.426700,37.931363,1360.0000
static,0.426700,37.976279,1613.0000
static,0.426700,38.021194,1571.0000
static,0.426700,38.066110,1089.0000
static,0.426700,38.111026,977.0000
static,0.426700,38.155942,842.0000
static,0.426700,38.200857,757.0000
static,0.426700,38.245773,677.0000
static,0.426700,38.290689,648.0000
static,0.426700,38.335605,623.0000
static,0.426700,38.380521,606.0000
static,0.426700,38.425436,590.0000
static,0.426700,38.470352,562.0000
static,0.426700,38.515268,538.0000
static,0.426700,38.560184,506.0000
static,0.426700,38.605099,491.0000
static,0.426700,38.650015,496.0000
static,0.426700,38.694931,494.0000
static,0.426700,38.739847,461.0000
static,0.426700,38.784762,439.0000
static,0.426700,38.829678,426.0000
static,0.426700,38.874594,414.0000
static,0.426700,38.919510,384.0000
static,0.426700,38.964425,375.0000
static,0.426700,39.009341,361.0000
static,0.426700,39.054257,345.0000
static,0.426700,39.099173,319.0000
static,0.426700,39.144089,311.0000
static,0.426700,39.189004,302.0000
static,0.426700,39.233920,289.0000
static,0.426700,39.278836,259.0000
static,0.426700,39.323752,247.0000
static,0.426700,39.368667,238.0000
static,0.426700,39.413583,220.0000
static,0.426700,39.458499,212.0000
static,0.426700,39.503415,205.0000
static,0.426700,39.548330,197.0000
static,0.426700,39.593246,180.0000
static,0.426700,39.638162,172.0000
static,0.426700,39.683078,164.0000
static,0.426700,39.727993,161.0000
static,0.426700,39.772909,160.0000
static,0.426700,39.817825,157.0000
static,0.426700,39.862741,156.0000
static,0.426700,39.907656,154.0000
static,0.426700,39.952572,151.0000
static,0.426700,39.997488,154.0000
static,0.426700,40.042404,153.0000
static,0.426700,40.087320,153.0000
static,0.426700,40.132235,189.0000
static,0.426700,40.177151,206.0000
static,0.426700,40.222067,212.0000
static,0.426700,40.266983,187.0000
static,0.426700,40.311898,183.0000
static,0.426700,40.356814,170.0000
static,0.426700,40.401730,160.0000
static,0.426700,40.446646,139.0000
static,0.426700,40.491561,109.0000
static,0.426700,40.536477,102.0000
static,0.426700,40.581393,101.0000
static,0.426700,40.626309,98.0000
static,0.426700,40.671224,96.0000
static,0.426700,40.716140,95.0000
static,0.426700,40.761056,93.0000
static,0.426700,40.805972,89.0000
static,0.426700,40.850888,87.0000
static,0.426700,40.895803,84.0000
static,0.426700,40.940719,81.0000
static,0.426700,40.985635,79.0000
static,0.381784,34.113523,1180.0000
static,0.381784,34.158439,1177.0000
static,0.381784,34.203354,1188.0000
static,0.381784,34.248270,1217.0000
static,0.381784,34.293186,1229.0000
static,0.381784,34.338102,1234.0000
static,0.381784,34.383017,1261.0000
static,0.381784,34.427933,1294.0000
static,0.381784,34.472849,1317.0000
static,0.381784,34.517765,1304.0000
static,0.381784,34.562681,1307.0000
static,0.381784,34.607596,1328.0000
static,0.381784,34.652512,1450.0000
static,0.381784,34.697428,1453.0000
static,0.381784,34.742344,1495.0000
static,0.381784,34.787259,1542.0000
static,0.381784,34.832175,1605.0000
static,0.381784,34.877091,1588.0000
static,0.381784,34.922007,1616.0000
static,0.381784,34.966922,1778.0000
static,0.381784,35.011838,2029.0000
static,0.381784,35.056754,1997.0000
static,0.381784,35.101670,2005.0000
static,0.381784,35.146585,1997.0000
static,0.381784,35.191501,2050.0000
static,0.381784,35.236417,2096.0000
static,0.381784,35.281333,2125.0000
static,0.381784,35.326249,2186.0000
static,0.381784,35.371164,2235.0000
static,0.381784,35.416080,2280.0000
static,0.381784,35.460996,2337.0000
static,0.381784,35.505912,2535.0000
static,0.381784,35.550827,2626.0000
static,0.381784,35.595743,2237.0000
static,0.381784,35.640659,1349.0000
static,0.381784,35.685575,1264.0000
static,0.381784,35.730490,1448.0000
static,0.381784,35.775406,1801.0000
static,0.381784,35.820322,2018.0000
static,0.381784,35.865238,1373.0000
static,0.381784,35.910153,1307.0000
static,0.381784,35.955069,1225.0000
static,0.381784,35.999985,1047.0000
static,0.381784,36.044901,999.0000
static,0.381784,36.089817,1069.0000
static,0.381784,36.134732,1256.0000
static,0.381784,36.179648,1592.0000
static,0.381784,36.224564,1782.0000
static,0.381784,36.269480,1923.0000
static,0.381784,36.314395,2075.0000
static,0.381784,36.359311,2022.0000
static,0.381784,36.404227,2004.0000
static,0.381784,36.449143,1945.0000
static,0.381784,36.494058,1917.0000
static,0.381784,36.538974,1884.0000
static,0.381784,36.583890,1889.0000
static,0.381784,36.628806,1868.0000
static,0.381784,36.673721,1788.0000
static,0.381784,36.718637,1773.0000
static,0.381784,36.763553,1761.0000
static,0.381784,36.808469,1785.0000
static,0.381784,36.853385,1687.0000
static,0.381784,36.898300,1645.0000
static,0.381784,36.943216,1664.0000
static,0.381784,36.988132,1684.0000
static,0.381784,37.033048,1782.0000
static,0.381784,37.077963,1732.0000
static,0.381784,37.122879,1777.0000
static,0.381784,37.167795,1839.0000
static,0.381784,37.212711,1790.0000
static,0.381784,37.257626,1634.0000
static,0.381784,37.302542,1524.0000
static,0.381784,37.347458,1256.0000
static,0.381784,37.392374,1113.0000
static,0.381784,37.437289,1158.0000
static,0.381784,37.482205,1286.0000
static,0.381784,37.527121,1376.0000
static,0.381784,37.572037,1045.0000
static,0.381784,37.616953,1046.0000
static,0.381784,37.661868,1052.0000
static,0.381784,37.706784,1067.0000
static,0.381784,37.751700,1137.0000
static,0.381784,37.796616,1172.0000
static,0.381784,37.841531,1194.0000
static,0.381784,37.886447,1410.0000
static,0.381784,37.931363,1665.0000
static,0.381784,37.976279,1727.0000
static,0.381784,38.021194,1483.0000
static,0.381784,38.066110,1046.0000
static,0.381784,38.111026,922.0000
static,0.381784,38.155942,804.0000
static,0.381784,38.200857,742.0000
static,0.381784,38.245773,667.0000
static,0.381784,38.290689,637.0000
static,0.381784,38.335605,607.0000
static,0.381784,38.380521,583.0000
static,0.381784,38.425436,582.0000
static,0.381784,38.470352,545.0000
static,0.381784,38.515268,528.0000
static,0.381784,38.560184,535.0000
static,0.381784,38.605099,523.0000
static,0.381784,38.650015,506.0000
static,0.381784,38.694931,490.0000
static,0.381784,38.739847,457.0000
static,0.381784,38.784762,442.0000
static,0.381784,38.829678,434.0000
static,0.381784,38.874594,418.0000
static,0.381784,38.919510,393.0000
static,0.381784,38.964425,373.0000
static,0.381784,39.009341,355.0000
static,0.381784,39.054257,342.0000
static,0.381784,39.099173,311.0000
static,0.381784,39.144089,296.0000
static,0.381784,39.189004,286.0000
static,0.381784,39.233920,276.0000
static,0.381784,39.278836,256.0000
static,0.381784,39.323752,246.0000
static,0.381784,39.368667,238.0000
static,0.381784,39.413583,225.0000
static,0.381784,39.458499,218.0000
static,0.381784,39.503415,209.0000
static,0.381784,39.548330,198.0000
static,0.381784,39.593246,179.0000
static,0.381784,39.638162,173.0000
static,0.381784,39.683078,168.0000
static,0.381784,39.727993,161.0000
static,0.381784,39.772909,159.0000
static,0.381784,39.817825,157.0000
static,0.381784,39.862741,154.0000
static,0.381784,39.907656,153.0000
static,0.381784,39.952572,149.0000
static,0.381784,39.997488,147.0000
static,0.381784,40.042404,145.0000
static,0.381784,40.087320,147.0000
static,0.381784,40.132235,173.0000
static,0.381784,40.177151,192.0000
static,0.381784,40.222067,204.0000
static,0.381784,40.266983,193.0000
static,0.381784,40.311898,186.0000
static,0.381784,40.356814,177.0000
static,0.381784,40.401730,174.0000
static,0.381784,40.446646,140.0000
static,0.381784,40.491561,115.0000
static,0.381784,40.536477,105.0000
static,0.381784,40.581393,104.0000
static,0.381784,40.626309,100.0000
static,0.381784,40.671224,98.0000
static,0.381784,40.716140,96.0000
static,0.381784,40.761056,94.0000
static,0.381784,40.805972,89.0000
static,0.381784,40.850888,87.0000
static,0.381784,40.895803,84.0000
static,0.381784,40.940719,83.0000
static,0.381784,40.985635,81.0000
static,0.336868,34.068607,1158.0000
static,0.336868,34.113523,1188.0000
static,0.336868,34.158439,1304.0000
static,0.336868,34.203354,1263.0000
static,0.336868,34.248270,1272.0000
static,0.336868,34.293186,1287.0000
static,0.336868,34.338102,1289.0000
static,0.336868,34.383017,1280.0000
static,0.336868,34.427933,1266.0000
static,0.336868,34.472849,1307.0000
static,0.336868,34.517765,1345.0000
static,0.336868,34.562681,1368.0000
static,0.336868,34.607596,1365.0000
static,0.336868,34.652512,1408.0000
static,0.336868,34.697428,1441.0000
static,0.336868,34.742344,1493.0000
static,0.336868,34.787259,1541.0000
static,0.336868,34.832175,1574.0000
static,0.336868,34.877091,1571.0000
static,0.336868,34.922007,1586.0000
static,0.336868,34.966922,1793.0000
static,0.336868,35.011838,1981.0000
static,0.336868,35.056754,1951.0000
static,0.336868,35.101670,1959.0000
static,0.336868,35.146585,2083.0000
static,0.336868,35.191501,2112.0000
static,0.336868,35.236417,2147.0000
static,0.336868,35.281333,2176.0000
static,0.336868,35.326249,2199.0000
static,0.336868,35.371164,2215.0000
static,0.336868,35.416080,2261.0000
static,0.336868,35.460996,2365.0000
static,0.336868,35.505912,2523.0000
static,0.336868,35.550827,2651.0000
static,0.336868,35.595743,2242.0000
static,0.336868,35.640659,1535.0000
static,0.336868,35.685575,1343.0000
static,0.336868,35.730490,1436.0000
static,0.336868,35.775406,1648.0000
static,0.336868,35.820322,1918.0000
static,0.336868,35.865238,1532.0000
static,0.336868,35.910153,1439.0000
static,0.336868,35.955069,1298.0000
static,0.336868,35.999985,1257.0000
static,0.336868,36.044901,1107.0000
static,0.336868,36.089817,1088.0000
static,0.336868,36.134732,1406.0000
static,0.336868,36.179648,2102.0000
static,0.336868,36.224564,2127.0000
static,0.336868,36.269480,1996.0000
static,0.336868,36.314395,2006.0000
static,0.336868,36.359311,2011.0000
static,0.336868,36.404227,1980.0000
static,0.336868,36.449143,1944.0000
static,0.336868,36.494058,1904.0000
static,0.336868,36.538974,1847.0000
static,0.336868,36.583890,1811.0000
static,0.336868,36.628806,1801.0000
static,0.336868,36.673721,1819.0000
static,0.336868,36.718637,1808.0000
static,0.336868,36.763553,1792.0000
static,0.336868,36.808469,1791.0000
static,0.336868,36.853385,1797.0000
static,0.336868,36.898300,1687.0000
static,0.336868,36.943216,1675.0000
static,0.336868,36.988132,1717.0000
static,0.336868,37.033048,1833.0000
static,0.336868,37.077963,1889.0000
static,0.336868,37.122879,1830.0000
static,0.336868,37.167795,1833.0000
static,0.336868,37.212711,1955.0000
static,0.336868,37.257626,1924.0000
static,0.336868,37.302542,1925.0000
static,0.336868,37.347458,1684.0000
static,0.336868,37.392374,1239.0000
static,0.336868,37.437289,1326.0000
static,0.336868,37.482205,1367.0000
static,0.336868,37.527121,1251.0000
static,0.336868,37.572037,1183.0000
static,0.336868,37.616953,1153.0000
static,0.336868,37.661868,1137.0000
static,0.336868,37.706784,1159.0000
static,0.336868,37.751700,1234.0000
static,0.336868,37.796616,1271.0000
static,0.336868,37.841531,1330.0000
static,0.336868,37.886447,1716.0000
static,0.336868,37.931363,1765.0000
static,0.336868,37.976279,1554.0000
static,0.336868,38.021194,1290.0000
static,0.336868,38.066110,919.0000
static,0.336868,38.111026,820.0000
static,0.336868,38.155942,758.0000
static,0.336868,38.200857,719.0000
static,0.336868,38.245773,653.0000
static,0.336868,38.290689,625.0000
static,0.336868,38.335605,591.0000
static,0.336868,38.380521,561.0000
static,0.336868,38.425436,543.0000
static,0.336868,38.470352,501.0000
static,0.336868,38.515268,465.0000
static,0.336868,38.560184,521.0000
static,0.336868,38.605099,522.0000
static,0.336868,38.650015,511.0000
static,0.336868,38.694931,500.0000
static,0.336868,38.739847,464.0000
static,0.336868,38.784762,440.0000
static,0.336868,38.829678,423.0000
static,0.336868,38.874594,405.0000
static,0.336868,38.919510,377.0000
static,0.336868,38.964425,368.0000
static,0.336868,39.009341,360.0000
